timestamp,open,high,low,close,volume,dollar_volume,bar_count,macd,macd_signal,macd_hist,rsi,trend,volatility,exhaustion,trend_norm,volatility_norm,exhaustion_norm,mss,regime
2024-03-07 15:56:39.438605,108.98045163725072,109.67388305929869,108.25335463526966,108.96361884728418,2126086.061103551,231666031.1986111,1,2.1138646980335807,1.3190408770537674,0.7948238209798133,,0.0,,,0.0,,,,
2024-03-08 15:56:39.438605,108.21635035458614,108.42271766417811,107.59202101025203,108.00736933721507,2449890.935085569,264606275.06168222,1,2.093033546005387,1.4738394108440913,0.6191941351612955,,0.0,,,0.0,,,,
2024-03-09 15:56:39.438605,108.07301817118056,109.49303065224338,107.67814824055736,108.58558944640038,4260521.331130672,462631220.0897864,1,2.09898642938262,1.598868814551797,0.5001176148308231,,0.0,,,0.0,,,,
2024-03-10 15:56:39.438605,102.69847551325996,106.06858021311957,103.05393564576754,104.56125792944356,2194692.211843922,229479778.4383533,1,1.7587010012812385,1.6308352518976854,0.1278657493835531,58.984366683617544,0.0,,,0.0,,,,
2024-03-11 15:56:39.438605,101.00688799047325,101.64932277488012,100.48287420604552,101.06609849046282,3935596.185271628,397755351.67935216,1,1.1932372946588288,1.543315660449914,-0.3500783657910853,50.03733897148128,0.0,,,0.0,,,,
2024-03-12 15:56:39.438605,100.01202745085612,100.58978158233187,99.381981754165,99.98588166824842,3024212.7943383935,302378582.59432155,1,0.6504408857648087,1.364740705512893,-0.7142998197480843,48.25401868314138,0.0,,,0.0,,,,
2024-03-13 15:56:39.438605,98.175511296084,99.17465933445497,96.88510853514195,98.02988393479846,3870140.3520874246,379389409.5265103,1,0.06172660506534555,1.1041378854233836,-1.042411280358038,41.513036406948714,0.0,,,0.0,,,,
2024-03-14 15:56:39.438605,98.59816427868085,99.103784340623,98.29076167321,98.6972730069165,2633227.679065012,259892391.1300486,1,-0.3469812000437855,0.8139140683299498,-1.1608952683737352,34.72595527946375,0.0,,,0.0,,,,
2024-03-15 15:56:39.438605,96.88901996325583,97.35203130843908,96.58703450841602,96.96953290842755,3778688.0417514136,366417614.41529536,1,-0.8010650871165126,0.49091823724065736,-1.29198332435717,32.80058465814592,0.0,,,0.0,,,,
2024-03-16 15:56:39.438605,95.16857690084179,96.27342682462778,92.35855712327232,94.31599197395005,2777295.676340275,261943396.71899554,1,-1.3593783485464428,0.12085892008323736,-1.48023726862968,29.94433063785233,0.0,2.7314670333304387,-3.648466097821377,0.0,0.4977370447503975,-0.9492587913434339,-0.1505072488643455,Weak Bear
2024-03-17 15:56:39.438605,96.932009451948,98.33738821058955,96.00294507083328,97.17016664071141,1179897.032936412,114650791.3093121,1,-1.5536283281183216,-0.21403852955707445,-1.3395897985612473,28.385809001211882,-0.3553247144427697,2.790499824638801,-2.3422558458038947,-0.17581641998518116,0.5065663246449431,-0.8246334186533432,-0.16462783799786038,Weak Bear
2024-03-18 15:56:39.438605,95.86815595048787,97.75639325918293,95.80512607952566,96.7807596693543,2742123.7187461136,265384816.6076037,1,-1.7191771209040496,-0.5150662478264695,-1.20411087307758,22.67415330168626,-0.49686522529121024,2.81253106148499,-2.402117587737719,-0.24344473040717748,0.509834571276443,-0.8339772753842726,-0.18919581150500234,Weak Bear
2024-03-19 15:56:39.438605,96.97499378603379,96.97788295249636,96.94216602255158,96.96002448752397,3849537.953107589,373251294.1989647,1,-1.8149885015983784,-0.7750506985808513,-1.0399378030175273,24.24983389498965,-0.6392435923869109,2.7328249768370387,-2.3013445992418786,-0.30916490724488627,0.4979413218595156,-0.81797667381293,-0.20973341973276688,Weak Bear
2024-03-20 15:56:39.438605,94.36894198439832,94.48984984523285,94.07669953837673,94.28327469180479,1082119.6835091086,102025787.36969815,1,-2.082900666739917,-1.0366206922126646,-1.0462799745272524,17.683426571221972,-0.7727292590733477,2.742188262501842,-3.1789529630162487,-0.36822198269920114,0.49934834831149244,-0.9200690248355327,-0.2629808864077471,Weak Bear
2024-03-21 15:56:39.438605,93.39369894689798,93.52881128193664,93.08911228597074,93.30896178395369,1560796.580008506,145636308.43653932,1,-2.346789567500025,-1.2986544672701368,-1.0481351002298882,17.672705039195264,-0.8755258249565911,2.778465390331903,-3.3213352010802466,-0.4117884097986356,0.5047748869290258,-0.9303070502317643,-0.279106857700458,Weak Bear
2024-03-22 15:56:39.438605,93.74408039586666,94.63309295666792,92.49283261703036,93.56296278684914,2656064.418000519,248509256.30085665,1,-2.5065339018531745,-1.5402303541867444,-0.9663035476664301,19.280953334666137,-0.9720554536920697,2.8013590371219883,-2.9793007285205464,-0.4510580073570042,0.5081790749969327,-0.9032603877195046,-0.28204644002652535,Weak Bear
2024-03-23 15:56:39.438605,92.13669774455774,92.05835035403004,90.90061917245154,91.47948476324079,3580213.9799601007,327516130.2289017,1,-2.7693286055589823,-1.786050004461192,-0.9832786010977903,15.809349620828115,-1.0797978616150898,2.785324894845862,-3.559598852471287,-0.4929114572379785,0.5057965225309685,-0.9446735793447412,-0.3105961713505837,Weak Bear
2024-03-24 15:56:39.438605,92.16296977373858,92.4444411224709,91.98664519868446,92.21554316057768,2137351.0972635355,197096992.35901362,1,-2.884945682400655,-2.0058291400490846,-0.8791165423515706,21.589644315710615,-1.1121559930739429,2.6007957976421494,-3.1112923032095217,-0.5050616733278774,0.47782284258211605,-0.9147122914280185,-0.3139837073912599,Weak Bear
2024-03-25 15:56:39.438605,90.83597495065362,91.91690831051719,90.40304047504554,91.15997439278136,3388111.0735235214,308860118.7023032,1,-3.026856904338416,-2.210034692906951,-0.8168222114314649,24.320366417824445,-1.0979526372254176,2.661614940703739,-3.1493566641761364,-0.49975258991685734,0.4871547917127765,-0.9177667301822009,-0.3101215094620939,Weak Bear
2024-03-26 15:56:39.438605,90.77875986741454,91.10814899021346,90.2419168957955,90.67503294300448,3862522.6051748823,350234364.46733195,1,-3.142231602370572,-2.3964740747996753,-0.7457575275708965,25.094859858748578,-1.081208932946425,2.525050845085956,-3.128900394804196,-0.4934453889833771,0.46604825881213713,-0.916138482437395,-0.314511870869545,Weak Bear
2024-03-27 15:56:39.438605,89.39802569223887,90.56518436342257,88.7051826969534,89.63518353018799,2856371.103936053,256031348.13163376,1,-3.279766927465218,-2.573132645332784,-0.7066342821324341,26.38817656017649,-1.0273506950437041,2.57107562636746,-3.140399814580184,-0.47280390104814496,0.4732229080013399,-0.91705755357184,-0.305546182206215,Weak Bear
2024-03-28 15:56:39.438605,92.86221376410906,93.97544534655263,92.15368099343422,93.06456316999342,3947725.887980671,367393385.2797955,1,-3.076577516572385,-2.6738216195807043,-0.4027558969916809,36.28741408024336,-0.9266805458192244,2.6358277219657644,-1.2477708939201069,-0.43280271041586055,0.48321143883187206,-0.5538275074730465,-0.16780625968567833,Weak Bear
2024-03-29 15:56:39.438605,92.76107363982786,93.79062588737717,92.3813254086795,93.08597564802834,5049516.025139235,470039125.7504397,1,-2.8806147033336487,-2.7151802363312934,-0.1654344670023553,39.689017255392706,-0.7960349990783057,2.6134360646443295,-0.9308078308395366,-0.3782513814905036,0.4797713464385343,-0.4344782962260188,-0.11098611042599602,Weak Bear
2024-03-30 15:56:39.438605,91.4386026394937,92.41918896122647,89.94696434535615,91.18307665329131,8355227.144351727,761855317.1590838,1,-2.8460532771189833,-2.7413548444888316,-0.10469843263015166,41.33668173586934,-0.6445018543466341,2.5367759223663846,-1.5124248985331668,-0.3115408014719974,0.46788192725436506,-0.6388405973562487,-0.16083315719129365,Weak Bear
2024-03-31 15:56:39.438605,92.29528726995403,93.45951268852983,92.02425929483267,92.74188599168124,1343300.059772494,124580180.99603924,1,-2.662192118166189,-2.7255222992243033,0.06333018105811439,36.80970503067645,-0.5410445852150265,2.3969891550458677,-0.6852797231758508,-0.2641107628087582,0.44576122362643206,-0.32983211271593826,-0.04939388396608814,Neutral
2024-04-01 15:56:39.438605,90.99332949666399,91.90477452788454,89.19543514300817,90.55010483544636,3179414.6470076833,287896329.6018994,1,-2.6626459221259893,-2.7129470238046407,0.05030110167865143,33.2405714248617,-0.47341054213882233,2.5578431512955047,-1.4003438910010677,-0.23238133531406724,0.4711664982607956,-0.6044769063920653,-0.1218972478151123,Weak Bear
2024-04-02 15:56:39.438605,90.83129306028911,91.22932472494522,90.7199239129345,90.97462431893986,11104666.571803214,1010242869.5568871,1,-2.598793121164803,-2.690116243276673,0.09132312211186999,34.109917778153246,-0.4302541908205485,2.4128178701222724,-1.1234793330331128,-0.2118687304375768,0.4482943406809507,-0.5092670530480923,-0.09094714760157278,Neutral
2024-04-03 15:56:39.438605,87.52792537938188,87.63483591428995,87.40864266230274,87.52173928829635,4699108.237375343,411274126.0390506,1,-2.7945939419882677,-2.7110117830189924,-0.08358215896927534,32.75988976498191,-0.41681186958008937,2.6503770083266667,-2.310775289794898,-0.20544021425678619,0.4854387259207281,-0.81953104155686,-0.17984417663097269,Weak Bear
2024-04-04 15:56:39.438605,85.31598181551247,85.68022492605002,84.85991112781458,85.27006802693231,2201749.3738436084,187743318.8859001,1,-3.0957724185600313,-2.7879639101272002,-0.30780850843283103,30.756461359500875,-0.4296462571879145,2.752707477308814,-2.9936927060309158,-0.21157838950349284,0.5009259409436627,-0.9045767391942794,-0.2050763959180365,Weak Bear
2024-04-05 15:56:39.438605,86.02926057713728,86.05308037467357,85.24546195137106,85.6492711630223,6405772.039667677,548649706.4340034,1,-3.2662091808747817,-2.8836129642767165,-0.3825962165980652,31.16904704260726,-0.4793500673478717,2.518489230673478,-2.880930820836137,-0.235188781794673,0.46502034565764094,-0.8937913773967157,-0.22131993784458256,Weak Bear
2024-04-06 15:56:39.438605,86.61295693158141,88.35266239970039,85.58156554100067,86.96711397035054,1993091.6615245966,173333429.68116492,1,-3.257393438162154,-2.9583690590538043,-0.2990243791083498,38.85659453889378,-0.5446284778537651,2.4084422327825465,-2.094178528085574,-0.2657769224868723,0.44759481141182933,-0.7806721472782889,-0.19961808611777732,Weak Bear
2024-04-07 15:56:39.438605,87.3123971609159,87.41916092838636,87.19951347593432,87.30933720216034,5649602.5710161235,493263055.93103874,1,-3.1860653655430724,-3.003908320351658,-0.1821570451914143,37.64365745314539,-0.5266453845011331,2.3131451401775256,-1.7679677308995332,-0.257400723790215,0.4322245167543632,-0.7084095129315577,-0.17786190665580318,Weak Bear
2024-04-08 15:56:39.438605,88.27923750019272,88.62619486764073,85.67618867739121,87.15119177251597,3020690.6362634506,263256788.9264393,1,-3.1064887005790354,-3.0244243963971336,-0.0820643041819018,39.42584123733986,-0.49556432087973606,2.4752797889433564,-1.5011231866466495,-0.24283273064712252,0.4582200544091235,-0.63548387149469,-0.140032182577563,Weak Bear
2024-04-09 15:56:39.438605,86.48403195654966,87.04124598516253,86.30127955745235,86.67126277130744,1429123.1953347372,123863911.99542753,1,-3.0470256645859024,-3.0289446500348878,-0.01808101455101463,39.436269430573205,-0.44900212478452184,2.3716802240299986,-1.623692179085394,-0.2208039079977342,0.44169609224118417,-0.6706073943954183,-0.1499050700506561,Weak Bear
2024-04-10 15:56:39.438605,84.2133663212571,84.88097179184759,83.49495072719631,84.18796125952196,1715164.4961920283,144396202.15912196,1,-3.1638120029720653,-3.0559181206223234,-0.10789388234974195,36.64503873010245,-0.4523115658847301,2.5593596147742863,-2.4898708143685857,-0.2223773773642001,0.47140242690262824,-0.8468573373384247,-0.1992774292666655,Weak Bear
2024-04-11 15:56:39.438605,82.84557589369965,84.1013561503748,81.9508492872092,83.026102718792,7530791.918040161,625252303.3410511,1,-3.3119403054926977,-3.1071225575963983,-0.20481774789629936,22.309958483244458,-0.49603791608446013,2.6010076251875,-2.778342095603047,-0.24305555201431697,0.4778555347621963,-0.8829883782455215,-0.21606279849921406,Weak Bear
2024-04-12 15:56:39.438605,82.14527723201361,82.51951604392548,82.09219827023456,82.30585715708003,2891044.6575020654,237949908.61510435,1,-3.4477078203050695,-3.175239610138133,-0.2724682101669367,21.36802548653344,-0.5367317413418188,2.5187676502333214,-3.020335036811113,-0.26210362097058315,0.46506398713199604,-0.906968774531603,-0.23466946945673,Weak Bear
2024-04-13 15:56:39.438605,83.79726892593463,84.33595120935644,83.87719431410001,84.10657276172822,3181465.7197961444,267582178.05097845,1,-3.371141433872097,-3.214419974884926,-0.15672145898717105,31.102242312927757,-0.5933230851646756,2.5281617347504928,-1.9071516244392708,-0.288254503917548,0.4665351578420915,-0.7413976187526928,-0.18770565494271643,Weak Bear
2024-04-14 15:56:39.438605,84.79704125609963,84.92459683268204,84.53326012681093,84.72892847974649,8239729.284084153,698143433.2036389,1,-3.2230893480912925,-3.2161538495261994,-0.006935498565093123,27.474833275276794,-0.5961887649551292,2.450905842317565,-1.498278369063416,-0.2895677449047445,0.4543602119817476,-0.6346351212871514,-0.15661421807004944,Weak Bear
2024-04-15 15:56:39.438605,81.71033796851012,82.75620084985204,80.91236798895278,81.83428441940241,1879914.8582753162,153841487.1963628,1,-3.301275538141283,-3.2331781872492162,-0.06809735089206681,26.430402710204532,-0.6193579312704452,2.7146952205851433,-2.504542914311535,-0.30014501196919885,0.49520948874013404,-0.8489193642795217,-0.21795162916952882,Weak Bear
2024-04-16 15:56:39.438605,82.47041489320513,84.52826894239182,80.28697958710733,82.40762426474957,3291864.3894371637,271274723.7352471,1,-3.2791746391141032,-3.2423774776221936,-0.03679716149190959,27.017828516713536,-0.6648513377928725,2.8336253887058183,-1.982444739951074,-0.32069866142255804,0.5129501018310962,-0.7578830632500324,-0.18854387428049804,Weak Bear
2024-04-17 15:56:39.438605,81.81824054407554,81.83602387096965,81.79654737061728,81.81628562079347,3041373.540998164,248833886.3098298,1,-3.2716619218544025,-3.2482343664686355,-0.023427555385767018,31.91823285902666,-0.7136268730519165,2.6262058965159665,-2.1679413538514365,-0.34240414062536423,0.4817350290323924,-0.7946669331066757,-0.21844534823321582,Weak Bear
2024-04-18 15:56:39.438605,80.62978176231455,81.2197222743768,80.29318409433148,80.75645318435414,3215917.850294234,259706119.32201514,1,-3.313037030932634,-3.2611948993614353,-0.051842131571198546,34.52649154746777,-0.6974908778579179,2.6677176680280774,-2.3680108779089717,-0.33526246583796643,0.4880851239504274,-0.8287104424800102,-0.22529592812251642,Weak Bear
2024-04-19 15:56:39.438605,81.63292161772158,82.23581688971946,81.34686805842553,81.7913424740725,3447690.394121657,281991225.77017444,1,-3.2251427481995165,-3.2539844691290516,0.028841720929535075,37.343303167304065,-0.6609042472571693,2.532507386662728,-1.7365584139331232,-0.31892697158510713,0.4672148418353204,-0.7004987845646514,-0.18407030477147937,Weak Bear
2024-04-20 15:56:39.438605,83.69732139763379,83.75014631533071,83.32414493647126,83.53714562590099,868493.2527714709,72551447.3318828,1,-2.980259594365876,-3.1992394941764166,0.21897989981054078,39.05465860846776,-0.6159858828175144,2.4605702824854094,-0.6767329531985126,-0.29861010136498894,0.45589272062049524,-0.3260182735690687,-0.056245218104520794,Neutral
2024-04-21 15:56:39.438605,85.7292887524609,86.07964068657118,84.22079971077997,85.15022019867558,1159274.4390354205,98712473.75456217,1,-2.6257581877578957,-3.0845432328927127,0.458785045134817,43.62696538269085,-0.49901909595040095,2.3550055255623703,0.24537611923261266,-0.24445757486851247,0.43900783414928196,0.12207616194148023,0.10554214040741655,Weak Bull
2024-04-22 15:56:39.438605,83.72151547750678,84.06191916673215,83.48774724601266,83.7748332063724,1617260.380732263,135485718.64711967,1,-2.42780923110908,-2.9531964325359863,0.5253872014269061,40.70217663545083,-0.3974655811845633,2.4523534875975916,-0.2547374173404406,-0.19615717348988745,0.45458993950510607,-0.12668439042996768,0.04391612519508365,Neutral
2024-04-23 15:56:39.438605,82.94020435071033,83.94790836944217,82.65206596752712,83.29998716848465,7850872.434309544,653977573.0393949,1,-2.2829331315592043,-2.81914377234063,0.5362106407814258,40.713574380363475,-0.29515216486847484,2.330070084168951,-0.40552604753626004,-0.14651399541144178,0.4349730967270989,-0.20002925074722447,0.029476616856144208,Neutral
2024-04-24 15:56:39.438605,84.39472270504994,84.6806349229768,83.1106481417552,83.895641532366,4689497.688501413,393428417.0413735,1,-2.095893296541732,-2.6744936771808505,0.5786003806391187,49.101328086571144,-0.24938518618425548,2.2484553162856407,-0.06506158668474481,-0.1240503369419848,0.42164502577193835,-0.03251932293315528,0.08835845529893274,Neutral
2024-04-25 15:56:39.438605,85.33793849002969,86.55775005370552,84.62500809085586,85.59137907228069,4175260.3792672753,357366293.8473398,1,-1.7901947810614445,-2.4976338979569697,0.7074391168955252,57.63572196192499,-0.2258168368672168,2.312242819918782,0.7962803007036803,-0.11243105530621231,0.4320777551958151,0.37835647927130783,0.23266772638697017,Weak Bull
2024-04-26 15:56:39.438605,85.18697051274455,85.85400889412522,83.78085406038242,84.81743147725382,2898886.6310734623,245876118.19140056,1,-1.5920257263019835,-2.3165122636259725,0.724486537323989,57.45205027894347,-0.17102279407181514,2.292197938511989,0.46777446586340193,-0.0853035794050124,0.42881157931559516,0.2297137344511335,0.1910739114539054,Weak Bull
2024-04-27 15:56:39.438605,84.65798452279576,84.86222873175845,84.22844171529776,84.5453352235281,4082138.9266665,345125803.98403245,1,-1.4403280116018635,-2.141275413221151,0.7009474016192874,51.43171700614661,-0.10289844067152631,2.310323110763536,0.3970485584793669,-0.05140387260568351,0.4317654401253132,0.19595667696376246,0.19210608149446406,Weak Bull
2024-04-28 15:56:39.438605,82.9096458562785,83.03517930092924,82.43787755214308,82.73652842653615,1904001.6029146893,157530482.7437216,1,-1.4493548113934196,-2.0028912928556046,0.553536481462185,43.96586082702636,-0.029231926782563474,2.309914410411117,-0.4251541766748776,-0.01461492269506469,0.43169893580586177,-0.20943187772890426,0.06921737846063095,Neutral
2024-04-29 15:56:39.438605,80.96864369392259,81.31882461407498,80.32321374403686,80.82101917905592,2800271.0676733707,226320761.66698492,1,-1.5927143829790253,-1.920855910880289,0.3281415279012636,46.737771744334026,0.01787175252352045,2.461380883805714,-1.2243057534188668,0.008935638426460673,0.45602113661283356,-0.545640788565818,-0.026894671175507895,Neutral
2024-04-30 15:56:39.438605,82.01854295562114,82.45425132340591,81.91817855012656,82.18621493676623,5188802.56881082,426448043.18473077,1,-1.5779780394982197,-1.8522803366038751,0.27430229710565546,49.32175064913743,0.030138988444915547,2.326617818637083,-0.5074077825860467,0.015068353617311884,0.43441311035874464,-0.24839720374429408,0.0670280867439208,Neutral
2024-05-01 15:56:39.438605,84.447412828718,84.64446343792406,84.3320223056978,84.48824287181093,5523402.442727594,466662567.0599227,1,-1.3648122594513126,-1.7547867211733628,0.3899744617220502,57.408600078686646,0.02862668904359153,2.27631192489399,0.6544644709907592,0.014312367134856096,0.42621506982597385,0.3160316292363303,0.25218635539905343,Weak Bull
2024-05-02 15:56:39.438605,83.99015905371535,85.00337251974703,83.81431578366184,84.40884415170444,1501064.9986435932,126703161.5320855,1,-1.1885824178908422,-1.6415458605168587,0.4529634426260165,60.70933265028775,0.04875484680722396,2.2935671983866674,0.5548259847180999,0.02437259571860258,0.4290350493138855,0.2705090597001121,0.24130556824420002,Weak Bull
2024-05-03 15:56:39.438605,85.82887875926151,86.6853289805534,85.64101419213685,86.16317158634513,7860785.462215823,677310206.5843493,1,-0.8970191578605551,-1.492640519985598,0.595621362125043,62.29989663980657,0.0503873582892331,2.2611668825085385,1.3989814623758456,0.025188350174566408,0.4237331122261658,0.6040444245448642,0.35098862898186545,Weak Bull
2024-05-04 15:56:39.438605,88.36544130173175,88.63981159305867,85.02424845597302,86.83203002451584,3632779.9282376054,315441655.80118626,1,-0.6050077350441683,-1.3151139629973123,0.710106227953144,59.867956010951616,0.11056873248876545,2.4048384605847257,1.57522098631394,0.05522811202025556,0.44701826782391996,0.6570532557717493,0.38643321187197494,Weak Bull
2024-05-05 15:56:39.438605,85.73915700930614,85.84469844640392,85.67881272116442,85.76175558378418,3991062.5520125446,342280531.1052938,1,-0.45470719979005025,-1.14303261035586,0.6883254105658096,51.89305605328427,0.19226747732418406,2.2795742478172536,1.0346180554177156,0.09583868308628453,0.4267488596427195,0.4756204442748263,0.33273599566794343,Weak Bull
2024-05-06 15:56:39.438605,86.44502569154812,86.45960895096111,86.39455580042798,86.42708237569455,3461158.177245017,299137802.90006393,1,-0.27869401982556496,-0.970164892249801,0.691470872424236,58.587773301275156,0.19625532701955684,2.0570300957637238,1.3989153335054076,0.09781391355362602,0.3896658630769454,0.6040234238996819,0.36383440017675106,Weak Bull
2024-05-07 15:56:39.438605,89.14716258026328,89.30555577382033,89.03750301501572,89.17152939441803,3177251.866301788,283320408.1893994,1,0.08131429098295939,-0.7598690556032489,0.8411833465862083,66.57540669144788,0.20970255279923344,2.120857333502908,2.571762712703427,0.10446872096160005,0.40043883890218335,0.8580440346399626,0.45431719816791527,Weak Bull
2024-05-08 15:56:39.438605,88.91757852600941,89.42663611767304,88.87781187274531,89.15222399520917,1665951.9986303998,148523325.7471638,1,0.3609053939190403,-0.535714165698791,0.8966195596178314,65.33849692475155,0.255963727832712,2.066675371531409,2.4014421454986326,0.1272876582517932,0.3913007805156577,0.8338744164482372,0.4508209517385627,Weak Bull
2024-05-09 15:56:39.438605,92.09060717442257,92.71620965829496,91.34812554482853,92.03216760156174,2981712.422382789,274413457.3963915,1,0.8055844614678165,-0.26745444026546955,1.073038901733286,67.57908425833698,0.26222269888010924,2.115258398341247,3.489220257544343,0.13036520341685545,0.39949818973579304,0.9407589835951538,0.4902074589159341,Weak Bull
2024-05-10 15:56:39.438605,87.38077542673363,87.39408334075827,87.36186894548604,87.37797614312215,2495800.7057859534,218078014.52815247,1,0.7735247603103517,-0.0592586001503053,0.8327833604606569,55.76706800831015,0.34255577221443156,2.383086662132888,0.9346886022710786,0.16962243333813262,0.44353045949809683,0.43605106472831917,0.34973465252151614,Weak Bull
2024-05-11 15:56:39.438605,88.93832553007833,89.56227804485354,88.17890997947399,88.87059401216376,2004316.396465304,178124788.7421911,1,0.858660895562835,0.12432529899232275,0.7343355965705123,59.234022509035064,0.3409277252768068,2.3229092368606286,1.5757222571172522,0.1688317217611031,0.4338111729797014,0.6571956636583924,0.4199461861330656,Weak Bull
2024-05-12 15:56:39.438605,88.76041535651156,89.43360172675081,88.70634050356736,89.06997111515908,5468844.006294933,487109777.67400056,1,0.9314824126455932,0.28575672172297684,0.6457256909226163,64.51905096144219,0.39033100592731373,2.26521085100487,1.5798369533990537,0.19272475938991157,0.4243964597363667,0.6583628507270474,0.4251613566177752,Weak Bull
2024-05-13 15:56:39.438605,88.63678200495814,89.00183153863618,88.16454769071593,88.58318961467606,5343254.552102023,473322531.1483345,1,0.9390895509181121,0.4164232875620039,0.5226662633561081,69.0416604220606,0.41530226669475045,2.2556217613131135,1.2194440335877412,0.20471715773892313,0.42282278559554703,0.5439313897329557,0.3904904443558086,Weak Bull
2024-05-14 15:56:39.438605,89.54030706762042,90.26907180060994,87.31151254992449,88.79029217526721,1302196.3337252308,115622392.941025,1,0.9508686862965163,0.5233123673089064,0.42755631898760993,67.17666462286832,0.4118626729533284,2.328498166450439,1.1603221553711467,0.2030688573372411,0.4347181601975086,0.5227824944492774,0.38685650399467564,Weak Bull
2024-05-15 15:56:39.438605,85.03138423586712,86.46507186384365,84.28025400228286,85.37266293306325,3311942.804301114,282749376.6851833,1,0.676629850690162,0.5539758639851575,0.12265398670500449,52.17413533709432,0.4309566387072589,2.529939600879951,-0.4665776327366838,0.21220416353999463,0.4668132926076996,-0.22914681750894944,0.14995687954624826,Weak Bull
2024-05-16 15:56:39.438605,84.88117183424455,85.48113799372896,84.60069404798588,85.04091602085742,3588997.1722595775,305211607.1252215,1,0.42759534147000977,0.528699759482128,-0.10110441801211822,51.534756275972995,0.40067230438731977,2.469683255709791,-0.643102947693447,0.197698355486871,0.45733531026867763,-0.3109090979058421,0.1147081892832355,Weak Bull
2024-05-17 15:56:39.438605,85.49538818574433,86.34062242263695,85.04599715004757,85.69330978634225,1617948.3461345898,138647348.8436115,1,0.27965276036503894,0.4788903596587102,-0.19923759929367124,48.794607763299815,0.3464927047831199,2.489736057639502,-0.35418941767967865,0.1715336227563943,0.4605012157610932,-0.17526626356993322,0.15225619164918477,Weak Bull
2024-05-18 15:56:39.438605,87.7571630709113,89.1234611987659,87.4928804149235,88.3081708068447,2006822.8815016928,177218857.79873574,1,0.36914930660076095,0.4569421490471204,-0.08779284244635943,53.443135082609835,0.29192578768235256,2.4909041821266205,0.7185628807679181,0.14493506427256148,0.4606852780371634,0.34458095029830277,0.31673376420267585,Weak Bull
2024-05-19 15:56:39.438605,87.00390927173406,88.36257588999628,86.51994060128456,87.44125824564043,12190786.657799168,1065977724.3621248,1,0.36590543558851607,0.4387348063553995,-0.07282937076688345,53.95500256736101,0.25815771254944464,2.4829674156776926,0.1762569148937965,0.12836672587074574,0.45943389615764557,0.08790101045833813,0.2252338774955765,Weak Bull
2024-05-20 15:56:39.438605,86.12099038339966,86.50640109312646,85.65708778371591,86.08174443842118,2128272.3598590554,183205397.37674278,1,0.2507428348111347,0.4011364120465466,-0.1503935772354119,49.21252174953619,0.16573853646708483,2.5309487861681172,-0.5377612080137778,0.08268009139805012,0.4669711315397679,-0.26258292828989976,0.09568943154930609,Neutral
2024-05-21 15:56:39.438605,85.09298181035149,85.86196182392393,84.66772557573884,85.26484369983139,3474652.0668567447,296265665.3918364,1,0.09249238685234218,0.3394076070077057,-0.24691522015536355,40.232932949978924,0.060732820694697494,2.4939626835403357,-0.9533827230585135,0.03035707997541192,0.4611670207870063,-0.44358992369728323,0.01597805902171165,Neutral
